((-0.14, -0.05), 37900)
((-0.14, -0.04), 37900)
((-0.14, -0.03), 37900)
((-0.14, -0.02), 37900)
((-0.14, -0.01), 37900)
((-0.14, 0.0), 37900)
((-0.14, 0.01), 37600)
((-0.14, 0.02), 31400)
((-0.14, 0.03), 24100)
((-0.14, 0.04), 18600)
((-0.13, -0.15), 37900)
((-0.13, -0.14), 37900)
((-0.13, -0.13), 27400)
((-0.13, -0.12), 29400)
((-0.13, -0.11), 35800)
((-0.13, -0.1), 37300)
((-0.13, -0.09), 37200)
((-0.13, -0.08), 37900)
((-0.13, -0.07), 37900)
((-0.13, -0.06), 37900)
((-0.13, -0.05), 37900)
((-0.13, -0.04), 37900)
((-0.13, -0.03), 37900)
((-0.13, -0.02), 37900)
((-0.13, -0.01), 37900)
((-0.13, 0.0), 37900)
((-0.13, 0.01), 32400)
((-0.13, 0.02), 25900)
((-0.13, 0.03), 19600)
((-0.13, 0.04), 13300)
((-0.12, -0.15), 32300)
((-0.12, -0.14), 33600)
((-0.12, -0.13), 16700)
((-0.12, -0.12), 14700)
((-0.12, -0.11), 15400)
((-0.12, -0.1), 15700)
((-0.12, -0.09), 13600)
((-0.12, -0.08), 4400)
((-0.12, -0.07), 1400)
((-0.12, -0.06), 1800)
((-0.12, -0.05), 1600)
((-0.12, -0.04), 2300)
((-0.12, -0.03), 6000)
((-0.12, -0.02), 8200)
((-0.12, -0.01), 13100)
((-0.12, 0.0), 1700)
((-0.12, 0.01), 400)
((-0.12, 0.02), 30600)
((-0.12, 0.03), 37900)
((-0.12, 0.04), 37900)
((-0.11, -0.15), 37900)
((-0.11, -0.14), 37300)
((-0.11, -0.13), 19600)
((-0.11, -0.12), 22100)
((-0.11, -0.11), 25600)
((-0.11, -0.1), 23600)
((-0.11, -0.09), 22000)
((-0.11, -0.08), 29500)
((-0.11, -0.07), 36300)
((-0.11, -0.06), 37900)
((-0.11, -0.05), 37900)
((-0.11, -0.04), 37900)
((-0.11, -0.03), 34400)
((-0.11, -0.02), 34200)
((-0.11, -0.01), 28900)
((-0.11, 0.0), 25000)
((-0.11, 0.01), 19400)
((-0.11, 0.02), 16000)
((-0.11, 0.03), 13400)
((-0.11, 0.04), 10300)
((-0.1, -0.15), 22000)
((-0.1, -0.14), 26000)
((-0.1, -0.13), 13000)
((-0.1, -0.12), 13800)
((-0.1, -0.11), 16300)
((-0.1, -0.1), 18100)
((-0.1, -0.09), 17700)
((-0.1, -0.08), 18200)
((-0.1, -0.07), 23900)
((-0.1, -0.06), 27800)
((-0.1, -0.05), 29200)
((-0.1, -0.04), 28500)
((-0.1, -0.03), 26500)
((-0.1, -0.02), 25300)
((-0.1, -0.01), 22000)
((-0.1, 0.0), 19000)
((-0.1, 0.01), 15100)
((-0.1, 0.02), 13400)
((-0.1, 0.03), 10400)
((-0.1, 0.04), 8200)
