((0.095, 0.02), 34800)
((0.095, 0.03), 35000)
((0.095, 0.04), 37500)
((0.095, 0.05), 39500)
((0.095, 0.06), 43100)
((0.095, 0.07), 44200)
((0.095, 0.08), 46300)
((0.095, 0.09), 47400)
((0.105, -0.1), 46000)
((0.105, -0.09), 50900)
((0.105, -0.08), 55300)
((0.105, -0.07), 54400)
((0.105, -0.06), 52900)
((0.105, -0.05), 49700)
((0.105, -0.04), 45300)
((0.105, -0.03), 42700)
((0.105, -0.02), 43000)
((0.105, -0.01), 40700)
((0.105, 0.0), 41300)
((0.105, 0.01), 44500)
((0.105, 0.02), 46500)
((0.105, 0.03), 47200)
((0.105, 0.04), 51600)
((0.105, 0.05), 53000)
((0.105, 0.06), 55200)
((0.105, 0.07), 57100)
((0.105, 0.08), 58000)
((0.105, 0.09), 60200)
((0.115, -0.1), 60500)
((0.115, -0.09), 62600)
((0.115, -0.08), 63200)
((0.115, -0.07), 61500)
((0.115, -0.06), 58300)
((0.115, -0.05), 57300)
((0.115, -0.04), 51100)
((0.115, -0.03), 50700)
((0.115, -0.02), 48900)
((0.115, -0.01), 47000)
((0.115, 0.0), 50500)
((0.115, 0.01), 50400)
((0.115, 0.02), 52200)
((0.115, 0.03), 52800)
((0.115, 0.04), 56100)
((0.115, 0.05), 58500)
((0.115, 0.06), 63100)
((0.115, 0.07), 65800)
((0.115, 0.08), 68000)
((0.115, 0.09), 69400)
((0.125, -0.1), 69100)
((0.125, -0.09), 73800)
((0.125, -0.08), 74100)
((0.125, -0.07), 74500)
((0.125, -0.06), 70600)
((0.125, -0.05), 68900)
((0.125, -0.04), 64600)
((0.125, -0.03), 62800)
((0.125, -0.02), 58000)
((0.125, -0.01), 56300)
((0.125, 0.0), 57000)
((0.125, 0.01), 59400)
((0.125, 0.02), 62800)
((0.125, 0.03), 68200)
((0.125, 0.04), 70100)
((0.125, 0.05), 71900)
((0.125, 0.06), 74300)
((0.125, 0.07), 77200)
((0.125, 0.08), 77900)
((0.125, 0.09), 79500)
((0.135, -0.1), 81500)
((0.135, -0.09), 83300)
((0.135, -0.08), 83800)
((0.135, -0.07), 81700)
((0.135, -0.06), 77700)
((0.135, -0.05), 75200)
((0.135, -0.04), 69700)
((0.135, -0.03), 66300)
((0.135, -0.02), 65500)
((0.135, -0.01), 64800)
((0.135, 0.0), 67600)
((0.135, 0.01), 68300)
((0.135, 0.02), 70200)
((0.135, 0.03), 71300)
((0.135, 0.04), 73300)
((0.135, 0.05), 78000)
((0.135, 0.06), 81500)
((0.135, 0.07), 83600)
((0.135, 0.08), 85600)
((0.135, 0.09), 86200)
((0.145, -0.1), 80400)
((0.145, -0.09), 88000)
((0.145, -0.08), 89900)
((0.145, -0.07), 90100)
((0.145, -0.06), 89400)
((0.145, -0.05), 84600)
((0.145, -0.04), 79700)
((0.145, -0.03), 73700)
((0.145, -0.02), 72600)
((0.145, -0.01), 71000)
((0.145, 0.0), 72500)
((0.145, 0.01), 74700)
((0.145, 0.02), 79400)
((0.145, 0.03), 83500)
((0.145, 0.04), 84900)
((0.145, 0.05), 87900)
((0.145, 0.06), 89300)
((0.145, 0.07), 90700)
((0.145, 0.08), 91900)
((0.145, 0.09), 92800)
